特征,相关性,绝对相关性
引火源_发动机传输线路,-0.0005633841833765913,0.0005633841833765913
起火物_排烟管道电线,-0.0005633841833765913,0.0005633841833765913
引火源_敬神祭祖遗留火种,-0.0005633841833765911,0.0005633841833765911
引火源_音响内部电气故障,-0.0005633841833765911,0.0005633841833765911
引火源_电脑,-0.0005633841833765911,0.0005633841833765911
起火物_角泵,-0.0005633841833765911,0.0005633841833765911
起火物_蓝牙音响,-0.0005633841833765911,0.0005633841833765911
起火物_地下电线、电缆,-0.000563384183376591,0.000563384183376591
引火源_锂离子高压蓄电池,-0.000563384183376591,0.000563384183376591
起火物_车上电气线路,-0.000563384183376591,0.000563384183376591
起火物_床和衣物等杂物,-0.000563384183376591,0.000563384183376591
起火物_电加热器具,-0.000563384183376591,0.000563384183376591
起火物_新能源车锂电池,-0.000563384183376591,0.000563384183376591
起火物_家俱、杂物,-0.000563384183376591,0.000563384183376591
起火物_新能源小型轿车,-0.000563384183376591,0.000563384183376591
起火物_床垫、床等,-0.000563384183376591,0.000563384183376591
引火源_电子设备,-0.000563384183376591,0.000563384183376591
起火物_煮面炉,-0.000563384183376591,0.000563384183376591
引火源_食用油明火,-0.000563384183376591,0.000563384183376591
起火物_厨房杂物,-0.000563384183376591,0.000563384183376591
引火源_新能源车锂电池故障,-0.000563384183376591,0.000563384183376591
起火物_锂离子高压蓄电池,-0.000563384183376591,0.000563384183376591
起火物_供奉神台,-0.000563384183376591,0.000563384183376591
起火物_鼓风干燥箱,-0.000563384183376591,0.000563384183376591
起火物_废木料,-0.000563384183376591,0.000563384183376591
起火物_树叶、杂物,-0.000563384183376591,0.000563384183376591
起火物_衣物、床铺、生活用品及杂物,-0.000563384183376591,0.000563384183376591
起火物_墙壁面板,-0.000563384183376591,0.000563384183376591
起火物_绿化树干,-0.0005633841833765909,0.0005633841833765909
起火物_燃油货车（车牌号：粤ABT29挂）左后轮,-0.0005633841833765909,0.0005633841833765909
起火物_棉被床单,-0.0005633841833765909,0.0005633841833765909
起火物_装修杂物,-0.0005633841833765909,0.0005633841833765909
起火物_光缆,-0.0005633841833765909,0.0005633841833765909
起火物_挂车,-0.0005633841833765909,0.0005633841833765909
起火物_监控摄像头,-0.0005633841833765909,0.0005633841833765909
起火物_燃油轿车（粤MAB179）车头,-0.0005633841833765909,0.0005633841833765909
起火物_漏电开关,-0.0005633841833765908,0.0005633841833765908
起火物_粉尘清理设备,-0.0005633841833765908,0.0005633841833765908
引火源_不稳定物质,-0.0005633841833765908,0.0005633841833765908
起火物_废弃木家具,-0.0005633841833765908,0.0005633841833765908
起火物_新能源试验车电池,-0.0005633841833765908,0.0005633841833765908
起火物_车辆前方车灯内电线,-0.0005633841833765907,0.0005633841833765907
引火源_电动自行车电气线路,-0.0005633841833765907,0.0005633841833765907
起火物_绿植杂草,-0.0005633841833765907,0.0005633841833765907
起火物_进气管,-0.0005633841833765907,0.0005633841833765907
引火源_木材,-0.0005633841833765907,0.0005633841833765907
引火源_车灯内电线短路,-0.0005633841833765907,0.0005633841833765907
引火源_离心通风机,-0.0005633841833765906,0.0005633841833765906
起火物_生活废弃物,-0.0005633841833765906,0.0005633841833765906
起火物_玻璃清洗线,-0.0005633841833765906,0.0005633841833765906
起火物_电箱电闸,-0.0005633841833765906,0.0005633841833765906
起火物_摩擦起火,-0.0005633841833765906,0.0005633841833765906
起火位置_通风和空气调节机房,-0.0005633841833765906,0.0005633841833765906
起火物_点烟器,-0.0005633841833765906,0.0005633841833765906
起火物_燃油火车轮胎,-0.0005633841833765906,0.0005633841833765906
起火物_离心通风机,-0.0005633841833765906,0.0005633841833765906
起火物类型_非金属矿物制品,-0.0005633841833765906,0.0005633841833765906
起火物_手电钻电池,-0.0005633841833765906,0.0005633841833765906
引火源_燃气灶灶头,-0.0005633841833765906,0.0005633841833765906
起火物_石墨烯粉末,-0.0005633841833765906,0.0005633841833765906
起火物_水煮锅,-0.0005633841833765906,0.0005633841833765906
引火源_雷击,-0.0005633841833765906,0.0005633841833765906
引火源_焚烧垃圾,-0.0005633841833765906,0.0005633841833765906
引火源_石墨烯粉末,-0.0005633841833765906,0.0005633841833765906
起火物_废弃沙发、床垫、木板,-0.0005633841833765906,0.0005633841833765906
起火物_制冷风机,-0.0005633841833765905,0.0005633841833765905
起火物_金属零件加工设备,-0.0005633841833765905,0.0005633841833765905
起火物_高压电电线,-0.0005633841833765905,0.0005633841833765905
起火物_点蚊香,-0.0005633841833765905,0.0005633841833765905
起火物_微波炉及杂物,-0.0005633841833765904,0.0005633841833765904
起火物_床铺和衣物,-0.0005633841833765904,0.0005633841833765904
起火物_电器具,-0.0005633841833765904,0.0005633841833765904
起火物_医疗废弃物,-0.0005633841833765904,0.0005633841833765904
起火物_枯枝树叶,-0.0005633841833765904,0.0005633841833765904
起火物_电力柜,-0.0005633841833765904,0.0005633841833765904
起火物_燃气表,-0.0005633841833765904,0.0005633841833765904
引火源_椰土,-0.0005633841833765903,0.0005633841833765903
起火物_电动自行车坐垫,-0.0005633841833765903,0.0005633841833765903
起火物_线路插板,-0.0005633841833765903,0.0005633841833765903
起火物_绿化带草丛,-0.0005633841833765903,0.0005633841833765903
起火物_柴油切割机,-0.0005633841833765903,0.0005633841833765903
引火源_柴油,-0.0005633841833765903,0.0005633841833765903
起火物_车辆蓄电池,-0.0005633841833765903,0.0005633841833765903
起火物_椰土,-0.0005633841833765903,0.0005633841833765903
起火物_衣服废料,-0.0005633841833765903,0.0005633841833765903
起火物_废旧衣物,-0.0005633841833765902,0.0005633841833765902
引火源_燃烧液化石油气使用明火,-0.0005633841833765901,0.0005633841833765901
起火物_手机充电宝,-0.0005633841833765901,0.0005633841833765901
起火物_UPS电池组,-0.0005633841833765901,0.0005633841833765901
起火物_阳台防坠网,-0.0005633841833765901,0.0005633841833765901
起火物_电动工具电池,-0.0005633841833765901,0.0005633841833765901
起火物_尼龙棚,-0.0005633841833765901,0.0005633841833765901
引火源_充电宝短路,-0.0005633841833765901,0.0005633841833765901
起火物_床上杂物,-0.0005633841833765901,0.0005633841833765901
起火物_电动自行车、杂物,-0.00056338418337659,0.00056338418337659
起火物_木板杂物,-0.00056338418337659,0.00056338418337659
起火物_避雨棚,-0.00056338418337659,0.00056338418337659
起火物_荣威（粤BA32999）电池,-0.00056338418337659,0.00056338418337659
起火物_纸盒,-0.00056338418337659,0.00056338418337659
起火物_设备电机,-0.0005633841833765898,0.0005633841833765898
起火物_货车（粤Z0T11港）车头,-0.0005633841833765898,0.0005633841833765898
引火源_加热设备,-0.0005633841833765898,0.0005633841833765898
起火物_货车车头,-0.0005633841833765898,0.0005633841833765898
起火物_配电设施及电线电缆,-0.0005633841833765898,0.0005633841833765898
起火物_空压机和货物,-0.0005633841833765898,0.0005633841833765898
起火物_枯草、枯树,-0.0005633841833765898,0.0005633841833765898
起火物_电闸和电线,-0.0005633841833765898,0.0005633841833765898
起火物_烟花纸皮,-0.0005633841833765898,0.0005633841833765898
起火物_医疗用品,-0.0005633841833765898,0.0005633841833765898
起火物_废弃木桌,-0.0005633841833765898,0.0005633841833765898
起火物_燃油车发动机线路,-0.0005633841833765898,0.0005633841833765898
起火物_隔音棉、防水篷布,-0.0005633841833765898,0.0005633841833765898
起火物_灯罩,-0.0005633841833765898,0.0005633841833765898
起火物_面包车电池,-0.0005633841833765898,0.0005633841833765898
起火物_电脑、排插,-0.0005633841833765898,0.0005633841833765898
起火物_废纸及杂物,-0.0005633841833765898,0.0005633841833765898
引火源_电热棒加热,-0.0005633841833765898,0.0005633841833765898
起火物_货柜车（粤BGY769）左前轮胎,-0.0005633841833765898,0.0005633841833765898
起火物_新能源小车（粤BFE2718）,-0.0005633841833765898,0.0005633841833765898
引火源_0.1,-0.0005633841833765897,0.0005633841833765897
起火物_被单、衣物,-0.0005633841833765897,0.0005633841833765897
起火物_衣物、床垫,-0.0005633841833765897,0.0005633841833765897
起火物_衣被,-0.0005633841833765896,0.0005633841833765896
起火物_POS机,-0.0005633841833765896,0.0005633841833765896
起火物_泳具,-0.0005633841833765896,0.0005633841833765896
起火物_木质柜子,-0.0005633841833765895,0.0005633841833765895
起火物_食堂打卡器,-0.0005633841833765895,0.0005633841833765895
起火物_发动机漏油,-0.0005633841833765895,0.0005633841833765895
起火物_塑料采光瓦,-0.0005633841833765895,0.0005633841833765895
起火物_建筑垃圾、泡沫,-0.0005633841833765895,0.0005633841833765895
起火物类型_林业产品,-0.0005633841833765895,0.0005633841833765895
起火物_燃油型悬挂车,-0.0005633841833765895,0.0005633841833765895
起火物_充电桩电线,-0.0005633841833765895,0.0005633841833765895
起火物_蒸汽发生器,-0.0005633841833765895,0.0005633841833765895
起火物_露天堆垛,-0.0005633841833765895,0.0005633841833765895
起火物_泥头车右后轮胎,-0.0005633841833765895,0.0005633841833765895
起火物_制冷机外机,-0.0005633841833765895,0.0005633841833765895
起火物_抽湿器,-0.0005633841833765895,0.0005633841833765895
起火物_冰箱和杂物,-0.0005633841833765895,0.0005633841833765895
起火物_路灯变电箱,-0.0005633841833765895,0.0005633841833765895
起火物_汽车充电桩,-0.0005633841833765895,0.0005633841833765895
起火物_气烤炉,-0.0005633841833765895,0.0005633841833765895
起火物_施工用材外包装纸皮箱,-0.0005633841833765895,0.0005633841833765895
起火物_电池测试柜,-0.0005633841833765895,0.0005633841833765895
起火物_车顶挡雨布,-0.0005633841833765895,0.0005633841833765895
起火物_电梯井电缆,-0.0005633841833765895,0.0005633841833765895
引火源_电吹风过热,-0.0005633841833765895,0.0005633841833765895
起火物_电动货车,-0.0005633841833765895,0.0005633841833765895
起火物_货柜,-0.0005633841833765895,0.0005633841833765895
起火物_电线、垃圾,-0.0005633841833765895,0.0005633841833765895
起火物_装修废料,-0.0005633841833765895,0.0005633841833765895
起火物_线缆,-0.0005633841833765895,0.0005633841833765895
起火物_废弃家俱、纸皮,-0.0005633841833765895,0.0005633841833765895
起火物_废弃木板,-0.0005633841833765894,0.0005633841833765894
起火物_电器设配,-0.0005633841833765894,0.0005633841833765894
起火物_衣物以及杂物,-0.0005633841833765893,0.0005633841833765893
引火源_生活用火不慎,-0.0005633841833765892,0.0005633841833765892
引火源_线路过负荷,-0.0005633841833765892,0.0005633841833765892
引火源_漏电保护器,-0.0005633841833765892,0.0005633841833765892
起火物_线路过负荷,-0.0005633841833765892,0.0005633841833765892
起火物_发动机部件,-0.0005633841833765892,0.0005633841833765892
起火物_转换器,-0.0005633841833765892,0.0005633841833765892
起火物_母线槽,-0.0005633841833765891,0.0005633841833765891
引火源_氧焊切割作业不当,-0.0005633841833765891,0.0005633841833765891
起火物_香炉,-0.0005633841833765891,0.0005633841833765891
起火物_树木及垃圾,-0.0005633841833765891,0.0005633841833765891
引火源_切割机火花,-0.0005633841833765891,0.0005633841833765891
起火物_木质板,-0.0005633841833765891,0.0005633841833765891
起火物_沃尔沃牌新能源汽车,-0.0005633841833765891,0.0005633841833765891
起火物_汽车粤B9F0H6,-0.0005633841833765891,0.0005633841833765891
起火物_液压电机,-0.0005633841833765891,0.0005633841833765891
引火源_电池过充热失控,-0.0005633841833765891,0.0005633841833765891
引火源_电子元件,-0.0005633841833765891,0.0005633841833765891
起火物_衣物、电线,-0.0005633841833765891,0.0005633841833765891
引火源_母线槽,-0.0005633841833765891,0.0005633841833765891
起火物_易燃液体,-0.0005633841833765891,0.0005633841833765891
起火物_电磁炉电线,-0.0005633841833765891,0.0005633841833765891
起火物_纸皮杂物等,-0.0005633841833765891,0.0005633841833765891
起火物_圣诞树装饰物,-0.0005633841833765891,0.0005633841833765891
起火物_燃油小车（粤RPD390）,-0.0005633841833765891,0.0005633841833765891
起火物_电箱、置物架、杂物,-0.0005633841833765891,0.0005633841833765891
起火物_应急照明集中电源内锂电池,-0.0005633841833765891,0.0005633841833765891
起火物_电动助力车（三轮车、自行车）,-0.0005633841833765891,0.0005633841833765891
起火物_轿车（粤BJ151Y）车头,-0.0005633841833765891,0.0005633841833765891
起火物_轿车引擎,-0.0005633841833765891,0.0005633841833765891
起火物_轿车（粤B5B379）,-0.0005633841833765891,0.0005633841833765891
起火物_车头模拟器线路,-0.000563384183376589,0.000563384183376589
引火源_电动车动力电池,-0.000563384183376589,0.000563384183376589
起火物_吉利美日牌轿车,-0.000563384183376589,0.000563384183376589
起火物_电梯井杂物,-0.000563384183376589,0.000563384183376589
起火物_无尘纸,-0.0005633841833765889,0.0005633841833765889
起火物_风机皮带,-0.0005633841833765889,0.0005633841833765889
起火物_按摩座椅,-0.0005633841833765889,0.0005633841833765889
起火物_机舱盖,-0.0005633841833765888,0.0005633841833765888
引火源_电线短路引起电火花,-0.0005633841833765888,0.0005633841833765888
引火源_瓦斯罐,-0.0005633841833765888,0.0005633841833765888
起火物_烧杂草,-0.0005633841833765888,0.0005633841833765888
起火物_排风机的电气线路,-0.0005633841833765888,0.0005633841833765888
起火物_排烟机风罩,-0.0005633841833765888,0.0005633841833765888
引火源_电箱短路冒烟,-0.0005633841833765888,0.0005633841833765888
起火物_组合锣切机,-0.0005633841833765888,0.0005633841833765888
起火物_回收废品货物,-0.0005633841833765888,0.0005633841833765888
起火物_床单被罩,-0.0005633841833765888,0.0005633841833765888
起火物_绿植盆栽,-0.0005633841833765888,0.0005633841833765888
起火物_航标电池,-0.0005633841833765887,0.0005633841833765887
起火物_树叶、树枝,-0.0005633841833765887,0.0005633841833765887
起火位置_UPS设备间,-0.0005633841833765887,0.0005633841833765887
引火源_UPS设备,-0.0005633841833765887,0.0005633841833765887
起火物_UPS设备,-0.0005633841833765887,0.0005633841833765887
起火物_木质桌子及行礼箱,-0.0005633841833765887,0.0005633841833765887
引火源_热水器插座故障,-0.0005633841833765887,0.0005633841833765887
引火源_香火,-0.0005633841833765885,0.0005633841833765885
起火物_电动车线路,-0.0005633841833765885,0.0005633841833765885
起火物_空调电源线,-0.0005633841833765885,0.0005633841833765885
引火源_枯枝,-0.0005633841833765885,0.0005633841833765885
引火源_油脂起火,-0.0005633841833765885,0.0005633841833765885
起火物_充电测试柜,-0.0005633841833765885,0.0005633841833765885
起火物_充电柜电池,-0.0005633841833765885,0.0005633841833765885
起火物_风扇电线,-0.0005633841833765885,0.0005633841833765885
起火物_室外烟道隔音棉,-0.0005633841833765885,0.0005633841833765885
起火物_海绵墙,-0.0005633841833765884,0.0005633841833765884
起火物_下水管道塑胶件,-0.0005633841833765884,0.0005633841833765884
起火物_塑料、垃圾,-0.0005633841833765884,0.0005633841833765884
起火物_火药,-0.0005633841833765884,0.0005633841833765884
起火物_燃油型面包车,-0.0005633841833765884,0.0005633841833765884
起火物_生活用品,-0.0005633841833765884,0.0005633841833765884
起火物_小家电、电器,-0.0005633841833765883,0.0005633841833765883
起火物_新能源面包车（车牌号粤BAD6106）,-0.0005633841833765883,0.0005633841833765883
起火物_塑胶开油水,-0.0005633841833765883,0.0005633841833765883
起火物_桌椅板凳,-0.0005633841833765883,0.0005633841833765883
起火物_厨房用品,-0.0005633841833765882,0.0005633841833765882
起火物_农作物燃烧剩余物,-0.0005633841833765882,0.0005633841833765882
引火源_刹车片过热冒烟,-0.0005633841833765882,0.0005633841833765882
起火物_公交车刹车片,-0.0005633841833765882,0.0005633841833765882
起火物_驾驶位坐垫,-0.0005633841833765882,0.0005633841833765882
起火物_烟头垃圾箱,-0.0005633841833765882,0.0005633841833765882
起火物_纸箱、杂物,-0.0005633841833765882,0.0005633841833765882
起火物_梳妆台,-0.0005633841833765882,0.0005633841833765882
起火物_泡沫箱堆垛,-0.0005633841833765882,0.0005633841833765882
引火源_驾驶位坐垫,-0.0005633841833765882,0.0005633841833765882
起火物_燃油车辆,-0.0005633841833765882,0.0005633841833765882
起火物_LED电带,-0.0005633841833765882,0.0005633841833765882
起火物_室外招牌电线,-0.0005633841833765882,0.0005633841833765882
起火物_样品纽扣电池,-0.0005633841833765882,0.0005633841833765882
起火位置_礼堂、体育场馆等室内活动场地,-0.000563384183376588,0.000563384183376588
起火物_电蒸锅,-0.000563384183376588,0.000563384183376588
起火物_电动三轮摆摊车,-0.000563384183376588,0.000563384183376588
起火物_路边灯管,-0.000563384183376588,0.000563384183376588
起火物_树木垃圾,-0.000563384183376588,0.000563384183376588
起火物_燃油轿车车头,-0.000563384183376588,0.000563384183376588
起火物_垃圾和灌木丛,-0.000563384183376588,0.000563384183376588
起火物_海绵坐垫,-0.0005633841833765879,0.0005633841833765879
起火物_消毒柜电线,-0.0005633841833765878,0.0005633841833765878
起火物_干枯树叶,-0.0005633841833765878,0.0005633841833765878
起火物_纸张书本,-0.0005633841833765878,0.0005633841833765878
引火源_气割火花,-0.0005633841833765878,0.0005633841833765878
起火物_驾驶舱点烟器,-0.0005633841833765878,0.0005633841833765878
起火物_监控显示屏,-0.0005633841833765878,0.0005633841833765878
引火源_鱼缸加热器短路,-0.0005633841833765878,0.0005633841833765878
起火物_电动单车上方,-0.0005633841833765878,0.0005633841833765878
起火物_橱柜,-0.0005633841833765878,0.0005633841833765878
起火物_电器短路,-0.0005633841833765878,0.0005633841833765878
起火物_电线杆着火,-0.0005633841833765878,0.0005633841833765878
起火物_废弃纸皮、自行车,-0.0005633841833765878,0.0005633841833765878
引火源_电缆线故障,-0.0005633841833765877,0.0005633841833765877
引火源_电动自行车传输线缆,-0.0005633841833765877,0.0005633841833765877
起火物_楼栋总电表,-0.0005633841833765877,0.0005633841833765877
起火位置_甲板,-0.0005633841833765877,0.0005633841833765877
引火源_烟头阴燃,-0.0005633841833765877,0.0005633841833765877
引火源_接触不良产生电火花,-0.0005633841833765877,0.0005633841833765877
起火物_汽车电池,-0.0005633841833765877,0.0005633841833765877
起火物_电动自行车传输线缆,-0.0005633841833765877,0.0005633841833765877
起火物_玩具无人机,-0.0005633841833765876,0.0005633841833765876
起火物_排气管道线路,-0.0005633841833765876,0.0005633841833765876
起火物_鱼护,-0.0005633841833765876,0.0005633841833765876
起火物_室外塑料垃圾箱,-0.0005633841833765876,0.0005633841833765876
起火物_床、桌子,-0.0005633841833765876,0.0005633841833765876
起火物_插线排,-0.0005633841833765876,0.0005633841833765876
起火物_被子及杂物,-0.0005633841833765875,0.0005633841833765875
起火物_车头篮,-0.0005633841833765875,0.0005633841833765875
起火物_家私,-0.0005633841833765875,0.0005633841833765875
起火物_废气处理器,-0.0005633841833765875,0.0005633841833765875
起火物_生产线路板机器,-0.0005633841833765875,0.0005633841833765875
起火物_铝镁金属碎屑,-0.0005633841833765872,0.0005633841833765872
起火物_护栏,-0.0005633841833765872,0.0005633841833765872
引火源_风扇线路,-0.0005633841833765872,0.0005633841833765872
引火源_室外杂物,-0.0005633841833765872,0.0005633841833765872
引火源_高温铝镁碎屑,-0.0005633841833765872,0.0005633841833765872
起火物_中控电线,-0.0005633841833765872,0.0005633841833765872
起火物_废弃电缆,-0.0005633841833765872,0.0005633841833765872
起火物_泥头车（车牌号：粤B·FN421）轮胎,-0.0005633841833765872,0.0005633841833765872
起火物_室外杂物,-0.0005633841833765872,0.0005633841833765872
起火物_纸皮，书籍,-0.0005633841833765872,0.0005633841833765872
起火物_新能源车,-0.0005633841833765872,0.0005633841833765872
起火物_抽水泵电线,-0.0005633841833765872,0.0005633841833765872
起火物_车胎,-0.0005633841833765872,0.0005633841833765872
起火物_干货,-0.0005633841833765872,0.0005633841833765872
起火物_打摩材料,-0.0005633841833765871,0.0005633841833765871
起火物_床単被子,-0.0005633841833765871,0.0005633841833765871
起火物_干竹条,-0.0005633841833765871,0.0005633841833765871
起火物_枯枝落叶,-0.0005633841833765871,0.0005633841833765871
起火物_配电设备,-0.0005633841833765871,0.0005633841833765871
引火源_遗留火种、烟头,-0.0005633841833765871,0.0005633841833765871
起火物_神龛,-0.0005633841833765871,0.0005633841833765871
起火物_LED路牌,-0.0005633841833765871,0.0005633841833765871
起火物_泡沫纸皮,-0.000563384183376587,0.000563384183376587
起火物_纸皮、塑料袋、杂物,-0.000563384183376587,0.000563384183376587
起火物_木质滑梯,-0.000563384183376587,0.000563384183376587
起火物_打氧机,-0.000563384183376587,0.000563384183376587
起火物_打卡机,-0.0005633841833765869,0.0005633841833765869
起火物_鞭炮纸,-0.0005633841833765869,0.0005633841833765869
起火物_XPS挤塑板,-0.0005633841833765869,0.0005633841833765869
起火物_废旧棉被,-0.0005633841833765869,0.0005633841833765869
起火物_家具、杂物,-0.0005633841833765869,0.0005633841833765869
起火物_变配电设备,-0.0005633841833765869,0.0005633841833765869
起火物类型_外墙外保温,-0.0005633841833765869,0.0005633841833765869
起火物_压缩机,-0.0005633841833765869,0.0005633841833765869
起火物_电子自行车,-0.0005633841833765869,0.0005633841833765869
引火源_监控主机,-0.0005633841833765868,0.0005633841833765868
起火物_监控主机,-0.0005633841833765868,0.0005633841833765868
起火物_混动货车,-0.0005633841833765867,0.0005633841833765867
起火物_户外台灯电池,-0.0005633841833765867,0.0005633841833765867
引火源_电吹风筒,-0.0005633841833765867,0.0005633841833765867
起火物_通风管道,-0.0005633841833765867,0.0005633841833765867
起火物_刀片电池,-0.0005633841833765867,0.0005633841833765867
起火物_软气管,-0.0005633841833765867,0.0005633841833765867
起火物_环保空调,-0.0005633841833765867,0.0005633841833765867
引火源_灶台柴火掉落引燃周边柴火,-0.0005633841833765867,0.0005633841833765867
起火物_主驾驶座椅,-0.0005633841833765867,0.0005633841833765867
引火源_乱丢烟头,-0.0005633841833765867,0.0005633841833765867
起火物_艾灸垫,-0.0005633841833765867,0.0005633841833765867
起火物_电线插板,-0.0005633841833765867,0.0005633841833765867
起火物_尾气处理器,-0.0005633841833765867,0.0005633841833765867
起火物_电磁炉烧水壶,-0.0005633841833765867,0.0005633841833765867
起火物_纽扣电池,-0.0005633841833765867,0.0005633841833765867
起火物_车内存放的电动工具,-0.0005633841833765867,0.0005633841833765867
起火物_纸皮及废旧显示屏,-0.0005633841833765867,0.0005633841833765867
起火物_打印机及线路,-0.0005633841833765867,0.0005633841833765867
引火源_车内存放的电动工具,-0.0005633841833765867,0.0005633841833765867
起火物_电吹风筒,-0.0005633841833765867,0.0005633841833765867
起火物_挡板,-0.0005633841833765866,0.0005633841833765866
起火物_废弃杂物,-0.0005633841833765866,0.0005633841833765866
起火物_对讲机,-0.0005633841833765866,0.0005633841833765866
起火物_草地着火,-0.0005633841833765866,0.0005633841833765866
起火物_共享单车,-0.0005633841833765866,0.0005633841833765866
起火物_泥头车（粤BHG918）右前轮,-0.0005633841833765865,0.0005633841833765865
起火物_废弃轿车,-0.0005633841833765865,0.0005633841833765865
起火物_手机充电器、床垫,-0.0005633841833765865,0.0005633841833765865
起火物_草地和垃圾,-0.0005633841833765865,0.0005633841833765865
起火物_树脂,-0.0005633841833765865,0.0005633841833765865
起火物_炖锅,-0.0005633841833765864,0.0005633841833765864
起火物_佛像桌台,-0.0005633841833765864,0.0005633841833765864
起火物_遮阳棚,-0.0005633841833765864,0.0005633841833765864
起火物_木材垃圾,-0.0005633841833765864,0.0005633841833765864
起火物_右后轮,-0.0005633841833765864,0.0005633841833765864
起火物_芝士,-0.0005633841833765864,0.0005633841833765864
起火物_电吹风等杂物,-0.0005633841833765864,0.0005633841833765864
起火物_塑料打包盒,-0.0005633841833765864,0.0005633841833765864
起火物_配电箱电线,-0.0005633841833765864,0.0005633841833765864
起火物_纸皮及电动车框架,-0.0005633841833765864,0.0005633841833765864
起火物_卡式炉瓦斯气罐,-0.0005633841833765864,0.0005633841833765864
起火物_煤气管道,-0.0005633841833765864,0.0005633841833765864
引火源_卡式喷枪烤芝士,-0.0005633841833765864,0.0005633841833765864
引火源_电饭煲烧干锅引发火灾,-0.0005633841833765864,0.0005633841833765864
起火物_电闸电线,-0.0005633841833765862,0.0005633841833765862
起火物_彩灯,-0.0005633841833765862,0.0005633841833765862
起火物_沙发等杂物,-0.0005633841833765862,0.0005633841833765862
起火物_电动车控制器,-0.0005633841833765862,0.0005633841833765862
起火物_变压器电箱,-0.0005633841833765862,0.0005633841833765862
起火物_电器电线,-0.0005633841833765862,0.0005633841833765862
起火物_排查,-0.0005633841833765862,0.0005633841833765862
引火源_摩擦机械火花,-0.0005633841833765862,0.0005633841833765862
引火源_充电器线,-0.0005633841833765862,0.0005633841833765862
引火源_垃圾箱,-0.0005633841833765862,0.0005633841833765862
起火物_电动三轮车传输线路,-0.0005633841833765862,0.0005633841833765862
起火物_电脑椅,-0.000563384183376586,0.000563384183376586
起火物_空调外机、杂物,-0.000563384183376586,0.000563384183376586
起火物_传动轴,-0.000563384183376586,0.000563384183376586
起火物_共享电动车,-0.000563384183376586,0.000563384183376586
起火物_保温苯板,-0.0005633841833765859,0.0005633841833765859
起火物_底下电缆,-0.0005633841833765859,0.0005633841833765859
起火物_海绵墙体,-0.0005633841833765859,0.0005633841833765859
起火物_室外塑料筐,-0.0005633841833765858,0.0005633841833765858
起火物_杂草、树木,-0.0005633841833765858,0.0005633841833765858
起火物_车辆座椅,-0.0005633841833765858,0.0005633841833765858
引火源_烟头烟花爆竹,-0.0005633841833765858,0.0005633841833765858
起火物_卡式罐,-0.0005633841833765858,0.0005633841833765858
起火物_拜神纸钱,-0.0005633841833765858,0.0005633841833765858
起火物_纸皮、纽扣电池,-0.0005633841833765858,0.0005633841833765858
起火物_印刷塑料、纸张,-0.0005633841833765858,0.0005633841833765858
起火物_包装纸皮箱,-0.0005633841833765858,0.0005633841833765858
起火物_电饭锅电线,-0.0005633841833765858,0.0005633841833765858
起火物_室外照明线,-0.0005633841833765858,0.0005633841833765858
起火物_纱窗,-0.0005633841833765858,0.0005633841833765858
起火物_活性炭,-0.0005633841833765858,0.0005633841833765858
起火物_衣物、废弃柜子,-0.0005633841833765858,0.0005633841833765858
起火物_n电动自行车,-0.0005633841833765858,0.0005633841833765858
起火物类型_其他爆炸品,-0.0005633841833765858,0.0005633841833765858
起火物_自酿酒,-0.0005633841833765858,0.0005633841833765858
起火物_锅和油烟机,-0.0005633841833765858,0.0005633841833765858
起火物_清洗剂,-0.0005633841833765858,0.0005633841833765858
引火源_蚊香阴燃,-0.0005633841833765857,0.0005633841833765857
起火物_空调分机,-0.0005633841833765857,0.0005633841833765857
引火源_平衡车电池,-0.0005633841833765857,0.0005633841833765857
起火物_床垫衣物,-0.0005633841833765857,0.0005633841833765857
起火物_配电线路,-0.0005633841833765857,0.0005633841833765857
起火物_漏电保护器,-0.0005633841833765857,0.0005633841833765857
引火源_配电线路,-0.0005633841833765857,0.0005633841833765857
起火物_树枝、树叶,-0.0005633841833765856,0.0005633841833765856
起火物_纸箱及杂物,-0.0005633841833765856,0.0005633841833765856
起火物_储能柜,-0.0005633841833765856,0.0005633841833765856
起火物_艾绒,-0.0005633841833765856,0.0005633841833765856
引火源_电动冲浪板动力电池包,-0.0005633841833765856,0.0005633841833765856
起火物_橡胶保温棉,-0.0005633841833765856,0.0005633841833765856
起火物_氩焊,-0.0005633841833765856,0.0005633841833765856
引火源_碳烤炉,-0.0005633841833765856,0.0005633841833765856
起火物_燃油商务轿车,-0.0005633841833765856,0.0005633841833765856
起火物_CNC数控机床,-0.0005633841833765856,0.0005633841833765856
引火源_艾绒,-0.0005633841833765856,0.0005633841833765856
起火物_电动冲浪板动力电池包,-0.0005633841833765856,0.0005633841833765856
起火物_保时捷小型轿车（粤S·5ST03）,-0.0005633841833765856,0.0005633841833765856
起火物_木板、纸皮,-0.0005633841833765856,0.0005633841833765856
引火源_焊接,-0.0005633841833765856,0.0005633841833765856
引火源_烧艾草,-0.0005633841833765856,0.0005633841833765856
引火源_热得快干烧,-0.0005633841833765856,0.0005633841833765856
起火物_pvx管,-0.0005633841833765855,0.0005633841833765855
起火物_室外空地,-0.0005633841833765855,0.0005633841833765855
起火物_胶,-0.0005633841833765855,0.0005633841833765855
起火物_车辆引擎盖,-0.0005633841833765854,0.0005633841833765854
